common_voice_eo_17935744|Ĉiuj ĉeestantoj rigardis lin agantan|Ĉiuj ĉeestantoj rigardis lin agantan
common_voice_eo_17935745|La morto ne distingas ĉiujn egale atingas|La morto ne distingas ĉiujn egale atingas
common_voice_eo_17935746|Li havas la kapon sur la ĝusta loko|Li havas la kapon sur la ĝusta loko
common_voice_eo_17935752|Fari al iu predikon pri moroj|Fari al iu predikon pri moroj
common_voice_eo_17935753|Per ia ajn rimedo oni devis alidirekti la interparoladon|Per ia ajn rimedo oni devis alidirekti la interparoladon
common_voice_eo_17935754|Tio estas simpla promenado|Tio estas simpla promenado
common_voice_eo_17935755|Regna kaso  bona ĉaso|Regna kaso  bona ĉaso
common_voice_eo_17935757|Sidi en laboroj ĝis super la oreloj|Sidi en laboroj ĝis super la oreloj
common_voice_eo_17935771|Malriĉulo parencojn ne havas|Malriĉulo parencojn ne havas
common_voice_eo_17935773|Ne forgesu ambaŭ li aldonis ke mi atendas vin je la sepa|Ne forgesu ambaŭ li aldonis ke mi atendas vin je la sepa
common_voice_eo_17935774|Tien okuloj iras kion la koro deziras|Tien okuloj iras kion la koro deziras
common_voice_eo_17935775|Kion mi ne sentas pri tio mi silentas|Kion mi ne sentas pri tio mi silentas
common_voice_eo_17935776|Vivi kiel ĉe la brusto de Dio|Vivi kiel ĉe la brusto de Dio
common_voice_eo_17935796|Malgraŭ miaj antaŭzorgoj vi vidas ke mi sukcesis nur duone|Malgraŭ miaj antaŭzorgoj vi vidas ke mi sukcesis nur duone
common_voice_eo_17935797|Reĝino lasis flirti sur siaj lipoj rideton de nekredemo|Reĝino lasis flirti sur siaj lipoj rideton de nekredemo
common_voice_eo_17935799|Post momento ŝi respondis|Post momento ŝi respondis
common_voice_eo_17935800|Sidi sur pingloj|Sidi sur pingloj
common_voice_eo_17935801|Cetere mi rekonas la sigelilon de tiu malfeliĉulino|Cetere mi rekonas la sigelilon de tiu malfeliĉulino
common_voice_eo_17935807|Apud propra domo ŝtelisto ne ŝtelas|Apud propra domo ŝtelisto ne ŝtelas
common_voice_eo_17935808|Nu petis ĉiuj ĉu via malsanulo estis grave vundita|Nu petis ĉiuj ĉu via malsanulo estis grave vundita
common_voice_eo_17935809|Pro multo da arboj li arbaron ne vidas|Pro multo da arboj li arbaron ne vidas
common_voice_eo_17935810|Nu amiketo mia ĉu vi bonvolas ke mi vin kisu|Nu amiketo mia ĉu vi bonvolas ke mi vin kisu
common_voice_eo_17935811|En unu sako du katoj ĉiam mordoj kaj gratoj|En unu sako du katoj ĉiam mordoj kaj gratoj
common_voice_eo_17935827|Pli bona estas vorto afabla ol kuko agrabla|Pli bona estas vorto afabla ol kuko agrabla
common_voice_eo_17935828|Sed mi tute ne ŝercas tute ne|Sed mi tute ne ŝercas tute ne
common_voice_eo_17935829|Aŭdante tiujn vortojn Reĝino fikse rigardis sian interparolanton|Aŭdante tiujn vortojn Reĝino fikse rigardis sian interparolanton
common_voice_eo_17935830|La tablo staras malrekte kaj kredeble baldaŭ renversiĝos|La tablo staras malrekte kaj kredeble baldaŭ renversiĝos
common_voice_eo_17935831|Oni vokas la bovon ne festeni sed treni|Oni vokas la bovon ne festeni sed treni
common_voice_eo_17936947|Ŝi sin direktis al Maziero kaj malforte lin tuŝis sur la ŝultro|Ŝi sin direktis al Maziero kaj malforte lin tuŝis sur la ŝultro
common_voice_eo_17936948|Kontraŭ kalumnio ne povas batali eĉ Dio|Kontraŭ kalumnio ne povas batali eĉ Dio
common_voice_eo_17936949|Pli valoras malgranda reganto ol granda servanto|Pli valoras malgranda reganto ol granda servanto
common_voice_eo_17936950|Ĉio konfuziĝis en mia cerbo|Ĉio konfuziĝis en mia cerbo
common_voice_eo_17936951|Ĉu nun estas ebla por mi la batalo|Ĉu nun estas ebla por mi la batalo
common_voice_eo_17936952|Aprila vetero  trompa aero|Aprila vetero  trompa aero
common_voice_eo_17936953|Kiun vesto ornamas tiun homoj ekamas|Kiun vesto ornamas tiun homoj ekamas
common_voice_eo_17936954|Barbo elkreskis sed saĝon ne naskis|Barbo elkreskis sed saĝon ne naskis
common_voice_eo_17936955|Forigu vian fraton ĉar li malhelpas al ni|Forigu vian fraton ĉar li malhelpas al ni
common_voice_eo_17936956|De manĝo malriĉula ni guston ne scias|De manĝo malriĉula ni guston ne scias
common_voice_eo_17937183|De fremda dento ni doloron ne sentas|De fremda dento ni doloron ne sentas
common_voice_eo_17937184|Malsaĝulo venas komercisto festenas|Malsaĝulo venas komercisto festenas
common_voice_eo_17937185|Amiko en ĝojo kaj ploro|Amiko en ĝojo kaj ploro
common_voice_eo_17937186|Sorto donas favoron sorto donas doloron|Sorto donas favoron sorto donas doloron
common_voice_eo_17937187|Mi eksaltis de surprizo|Mi eksaltis de surprizo
common_voice_eo_17937323|Sed la bankiero havis ankoraŭ junulan fortikecon|Sed la bankiero havis ankoraŭ junulan fortikecon
common_voice_eo_17937324|Fiŝo scias pri naĝo ankaŭ sen via saĝo|Fiŝo scias pri naĝo ankaŭ sen via saĝo
common_voice_eo_17937325|Li estas knabo kaj ŝi estas knabino|Li estas knabo kaj ŝi estas knabino
common_voice_eo_17937326|Mi faras mian devon tute simple kaj tute mallarĝe mi pagas ŝuldon|Mi faras mian devon tute simple kaj tute mallarĝe mi pagas ŝuldon
common_voice_eo_17937327|Mi estas sola en la vivo tial ke mia patro estas por mi nevaloraĵo|Mi estas sola en la vivo tial ke mia patro estas por mi nevaloraĵo
common_voice_eo_17937328|Mi ĵus estis petonta tion de vi|Mi ĵus estis petonta tion de vi
common_voice_eo_17937329|Subite bruo de sonorilo aŭdiĝis|Subite bruo de sonorilo aŭdiĝis
common_voice_eo_17937330|Mi estas certa ke li min feliĉigos|Mi estas certa ke li min feliĉigos
common_voice_eo_17937331|Jen malofta ekzemplo de fideleco|Jen malofta ekzemplo de fideleco
common_voice_eo_17937332|Sed feliĉe sinjoro Ĵakemaro prezentis al ŝi helpon|Sed feliĉe sinjoro Ĵakemaro prezentis al ŝi helpon
common_voice_eo_17939077|Ni marŝis sur la glacio kaj laŭiris fendegon|Ni marŝis sur la glacio kaj laŭiris fendegon
common_voice_eo_17939078|Kontraŭ faro farita ne helpas medito|Kontraŭ faro farita ne helpas medito
common_voice_eo_17939079|Sinjoroj premu reciproke viajn manojn|Sinjoroj premu reciproke viajn manojn
common_voice_eo_17939080|Kion Parizo aplaŭdas Berlino mallaŭdas|Kion Parizo aplaŭdas Berlino mallaŭdas
common_voice_eo_17939081|La bankiero ridetis kaj ne ŝajnis aŭdi|La bankiero ridetis kaj ne ŝajnis aŭdi
common_voice_eo_17939082|Vin ne tuŝu la eraroj en fremdaj faroj|Vin ne tuŝu la eraroj en fremdaj faroj
common_voice_eo_17939083|Mia kompatinda karulo certe baldaŭ revenos|Mia kompatinda karulo certe baldaŭ revenos
common_voice_eo_17939084|Ĉiu kreas sian forton ĉiu forĝas sian sorton|Ĉiu kreas sian forton ĉiu forĝas sian sorton
common_voice_eo_17939085|Ne trinku sinjoro Maziero ne trinku|Ne trinku sinjoro Maziero ne trinku
common_voice_eo_17939086|Unu du tri kvar kaj finita la far|Unu du tri kvar kaj finita la far
common_voice_eo_17939115|Kiom li devis suferi|Kiom li devis suferi
common_voice_eo_17939116|Hodiaŭ supre morgaŭ malsupre|Hodiaŭ supre morgaŭ malsupre
common_voice_eo_17939117|Tiu utilo fermigis iliajn okulojn al ĉiuj aliaj malutiloj|Tiu utilo fermigis iliajn okulojn al ĉiuj aliaj malutiloj
common_voice_eo_17939118|Promeso ne satigas|Promeso ne satigas
common_voice_eo_17939119|Pli bona estas malgranda jen prenu ol granda morgaŭ venu|Pli bona estas malgranda jen prenu ol granda morgaŭ venu
common_voice_eo_17939244|Atendis meditis ĝis en tombon englitis|Atendis meditis ĝis en tombon englitis
common_voice_eo_17939245|Ĝojan feston mi deziras al vi|Ĝojan feston mi deziras al vi
common_voice_eo_17939246|Nun alvoku la nomitan Frigulo li diris|Nun alvoku la nomitan Frigulo li diris
common_voice_eo_17939247|Post tia sceno vi ne povas resti sola|Post tia sceno vi ne povas resti sola
common_voice_eo_17939248|Cindrulino|Cindrulino
common_voice_eo_17939249|Homo proponas Dio disponas|Homo proponas Dio disponas
common_voice_eo_17939250|Ĉu vi kredas al tiu fantazia aventuro|Ĉu vi kredas al tiu fantazia aventuro
common_voice_eo_17939251|Ambaŭ penis por ilin kaŝi sed ili ne povis sukcesi|Ambaŭ penis por ilin kaŝi sed ili ne povis sukcesi
common_voice_eo_17939252|Mi kredas ke oni povas tion fari sen ia ajn danĝero|Mi kredas ke oni povas tion fari sen ia ajn danĝero
common_voice_eo_17939253|Mi diras min ĉar Lerokso estis malviva|Mi diras min ĉar Lerokso estis malviva
common_voice_eo_17939259|Li pulvon ne elpensis|Li pulvon ne elpensis
common_voice_eo_17939260|Mi perdis mian patrinon antaŭ dek jaroj|Mi perdis mian patrinon antaŭ dek jaroj
common_voice_eo_17939261|Atendante ni penados por puŝegi la pordon|Atendante ni penados por puŝegi la pordon
common_voice_eo_17939262|Gasto sen avizo estas agrabla surprizo|Gasto sen avizo estas agrabla surprizo
common_voice_eo_17939263|Preĝu kore kaj laboru fervore|Preĝu kore kaj laboru fervore
common_voice_eo_17939264|Pardonu Leopoldo pardonu ĝemis la malfeliĉulo|Pardonu Leopoldo pardonu ĝemis la malfeliĉulo
common_voice_eo_17939265|Ne mia kara Juliino mi ne volas respondis sinjorino Herbeno|Ne mia kara Juliino mi ne volas respondis sinjorino Herbeno
common_voice_eo_17939266|Mia loĝejo estas mia reĝejo|Mia loĝejo estas mia reĝejo
common_voice_eo_17939267|La diamanto havas belan brilon|La diamanto havas belan brilon
common_voice_eo_17939268|La vundito volis paroli ne povis sed montris per signo ke li aŭdas|La vundito volis paroli ne povis sed montris per signo ke li aŭdas
common_voice_eo_17939269|Faras rabon kaj ŝtelon por oferi al Dio kandelon|Faras rabon kaj ŝtelon por oferi al Dio kandelon
common_voice_eo_17939270|Sed tiu egoisma sento ne daŭris|Sed tiu egoisma sento ne daŭris
common_voice_eo_17939271|Kiel oni vin taksas tiel oni vin regalas|Kiel oni vin taksas tiel oni vin regalas
common_voice_eo_17939272|Kiam post tiu tempo ili revenis al la salono ambaŭ estis palaj|Kiam post tiu tempo ili revenis al la salono ambaŭ estis palaj
common_voice_eo_17939273|Kion mi diris|Kion mi diris
common_voice_eo_17939274|Ne bezonas la kapo konsilon de kruroj|Ne bezonas la kapo konsilon de kruroj
common_voice_eo_17939275|Se neniu ŝipo pasos apud ni post tre mallonga tempo la morto alvenos|Se neniu ŝipo pasos apud ni post tre mallonga tempo la morto alvenos
common_voice_eo_17939276|De semo putra venas frukto ne nutra|De semo putra venas frukto ne nutra
common_voice_eo_17939277|Alvenu tio kio povos|Alvenu tio kio povos
common_voice_eo_17939278|Bruligi vivantan infanon|Bruligi vivantan infanon
common_voice_eo_17948564|Al la Maziera hotelo kaj rapidu|Al la Maziera hotelo kaj rapidu
common_voice_eo_17948605|Akompanite de la juna virino li eniris en la salonon|Akompanite de la juna virino li eniris en la salonon
common_voice_eo_17948606|Absolute mia kara kolego|Absolute mia kara kolego
common_voice_eo_17948607|Adiaŭ sinjoro li diris|Adiaŭ sinjoro li diris
common_voice_eo_17948608|Adiaŭ estu feliĉa|Adiaŭ estu feliĉa
common_voice_eo_17956351|Respondu diris la magistrato|Respondu diris la magistrato
common_voice_eo_17956352|La luno ne aŭskultas kiam hundo ĝin insultas|La luno ne aŭskultas kiam hundo ĝin insultas
common_voice_eo_17956353|Maziero aŭskultadu lin|Maziero aŭskultadu lin
common_voice_eo_17956354|Tempo venos zorgon prenos|Tempo venos zorgon prenos
common_voice_eo_17956355|Estas neverŝajne mi konsentas|Estas neverŝajne mi konsentas
common_voice_eo_17956361|Promesita trezoro estas sen valoro|Promesita trezoro estas sen valoro
common_voice_eo_17956362|Tion mi sciis neniam|Tion mi sciis neniam
common_voice_eo_17956363|Vi estas prava|Vi estas prava
common_voice_eo_17956364|Infano ne krias patrino ne scias|Infano ne krias patrino ne scias
common_voice_eo_17956365|Post unu kvarono da horo ni estus alvenintaj tro malfrue|Post unu kvarono da horo ni estus alvenintaj tro malfrue
common_voice_eo_17956371|Atendu min antaŭ la domo de mia pranepo|Atendu min antaŭ la domo de mia pranepo
common_voice_eo_17956372|Mi tute ne scias pri kio vi volas paroli|Mi tute ne scias pri kio vi volas paroli
common_voice_eo_17956373|En tiu momento la lokomotivo ekruliĝis sur la pontego|En tiu momento la lokomotivo ekruliĝis sur la pontego
common_voice_eo_17956374|Li havas truon en la manplato|Li havas truon en la manplato
common_voice_eo_17956375|Bonan nokton|Bonan nokton
common_voice_eo_17956461|Kiam la tapetpapero estis regluita sur ĝi oni ne povis ion rimarki|Kiam la tapetpapero estis regluita sur ĝi oni ne povis ion rimarki
common_voice_eo_17956462|Kiu regalas per ŝtonoj tiun oni dankas per bastonoj|Kiu regalas per ŝtonoj tiun oni dankas per bastonoj
common_voice_eo_17956463|Sed Beatrico estis senkulpa|Sed Beatrico estis senkulpa
common_voice_eo_17956464|Mi certigas ke mia sola supozo estas vera|Mi certigas ke mia sola supozo estas vera
common_voice_eo_17956465|Depost tiu momento li ne moviĝas pli|Depost tiu momento li ne moviĝas pli
common_voice_eo_17956466|Malriĉa kiel muso preĝeja|Malriĉa kiel muso preĝeja
common_voice_eo_17956467|Aliru do al la kuirejo kaj zorgu ke la servistinoj ne bruligu la rostaĵon|Aliru do al la kuirejo kaj zorgu ke la servistinoj ne bruligu la rostaĵon
common_voice_eo_17956468|Sed ĉio tio estas abomena mensogo mi prenas Dion ateste|Sed ĉio tio estas abomena mensogo mi prenas Dion ateste
common_voice_eo_17956469|Ne trovante bovinon oni ŝtelas kokinon|Ne trovante bovinon oni ŝtelas kokinon
common_voice_eo_17956470|Rigardi per ambaŭ okuloj|Rigardi per ambaŭ okuloj
common_voice_eo_17956471|Sed ĉu li bezonis edziĝi kun Reĝino|Sed ĉu li bezonis edziĝi kun Reĝino
common_voice_eo_17956472|Kuru tuj al kuracisto ia|Kuru tuj al kuracisto ia
common_voice_eo_17956473|Aleksandro kaj la flegistino estis devigitaj lin porti en lian liton|Aleksandro kaj la flegistino estis devigitaj lin porti en lian liton
common_voice_eo_17956474|Sed liajn penadojn kronis neniu sukceso|Sed liajn penadojn kronis neniu sukceso
common_voice_eo_17956475|Eĉ por plej terura tago venas vespero|Eĉ por plej terura tago venas vespero
common_voice_eo_17956476|Vivi kun iu en intima amikeco|Vivi kun iu en intima amikeco
common_voice_eo_17956477|Ĉu Fernando ludanta komedion|Ĉu Fernando ludanta komedion
common_voice_eo_17956478|Sed neniam mi estus kredinta ke ĝi estas tiel plena|Sed neniam mi estus kredinta ke ĝi estas tiel plena
common_voice_eo_17956479|Sed nun la senlaboreco pezas sur mi mi faras nenion kaj mi enuas|Sed nun la senlaboreco pezas sur mi mi faras nenion kaj mi enuas
common_voice_eo_17956480|Sed tio min mortigos|Sed tio min mortigos
common_voice_eo_17956486|Kaj ŝi ekploregis|Kaj ŝi ekploregis
common_voice_eo_17956487|Eble ŝi suferas pro komencanta gravedeco|Eble ŝi suferas pro komencanta gravedeco
common_voice_eo_17956488|Unu ovo malbona tutan manĝon difektas|Unu ovo malbona tutan manĝon difektas
common_voice_eo_17956489|Eble vi diros ke la hazardo donis al ili saman profesion|Eble vi diros ke la hazardo donis al ili saman profesion
common_voice_eo_17956490|En tiu loĝejo la malgranda Herbeno pasigis la du trionojn de sia vivo|En tiu loĝejo la malgranda Herbeno pasigis la du trionojn de sia vivo
common_voice_eo_17956491|Ne iru okuloj super la frunton|Ne iru okuloj super la frunton
common_voice_eo_17956492|Mi havis por fari la samajn aferojn ol en aliaj fojoj|Mi havis por fari la samajn aferojn ol en aliaj fojoj
common_voice_eo_17956493|Neniam la nomon de Petro ŝi elparolis|Neniam la nomon de Petro ŝi elparolis
common_voice_eo_17956494|Ŝteli ĉe ŝtelisto estas malfacile|Ŝteli ĉe ŝtelisto estas malfacile
common_voice_eo_17956495|La scienco konfesis sian malpotencon|La scienco konfesis sian malpotencon
common_voice_eo_17956516|Dum la doktoro alpaŝis li sentis sin malkvieta|Dum la doktoro alpaŝis li sentis sin malkvieta
common_voice_eo_17956518|Estas tre kompreneble post tiom da kortuŝaĵoj|Estas tre kompreneble post tiom da kortuŝaĵoj
common_voice_eo_17956520|Mi ne mensogos li balbutis tion mi certigas|Mi ne mensogos li balbutis tion mi certigas
common_voice_eo_17956522|Sub seruro promesojn tenu sed doninte ne reprenu|Sub seruro promesojn tenu sed doninte ne reprenu
common_voice_eo_17956524|Ju pli malproksimen la vojo des pli da larmoj|Ju pli malproksimen la vojo des pli da larmoj
common_voice_eo_17956536|Sidiĝu ŝi diris aŭskultu min kaj precipe respondu nenion|Sidiĝu ŝi diris aŭskultu min kaj precipe respondu nenion
common_voice_eo_17956537|Mi suferis kaj vivis|Mi suferis kaj vivis
common_voice_eo_17956538|Ĝi fariĝis por mi osto en la gorĝo|Ĝi fariĝis por mi osto en la gorĝo
common_voice_eo_17956539|Ankaŭ la lupon atingos la sorto|Ankaŭ la lupon atingos la sorto
common_voice_eo_17956540|Mi rediras mian demandon|Mi rediras mian demandon
common_voice_eo_17956556|Ŝerce dirite cele pensite|Ŝerce dirite cele pensite
common_voice_eo_17956557|Kurba estas la ligno sed rekte ĝi brulas|Kurba estas la ligno sed rekte ĝi brulas
common_voice_eo_17956558|Amiko fidela estas trezoro plej bela|Amiko fidela estas trezoro plej bela
common_voice_eo_17956559|Malfeliĉo sin ne ĝenas faru geston  ĝi tuj venas|Malfeliĉo sin ne ĝenas faru geston  ĝi tuj venas
common_voice_eo_17956560|Ili sin komprenis reciproke|Ili sin komprenis reciproke
common_voice_eo_17957207|Aĝo tro matura ne estas plezura|Aĝo tro matura ne estas plezura
common_voice_eo_17957208|Kion ŝi faros nun|Kion ŝi faros nun
common_voice_eo_17957209|Antaŭ ĉio zorgu oficon  plezuro atendos sian vicon|Antaŭ ĉio zorgu oficon  plezuro atendos sian vicon
common_voice_eo_17957210|Mi supreniras per la servoŝtuparo|Mi supreniras per la servoŝtuparo
common_voice_eo_17957211|En tiu momento fraŭlino Kolardo alkuris|En tiu momento fraŭlino Kolardo alkuris
common_voice_eo_17957212|Sen rigardo sen gardo|Sen rigardo sen gardo
common_voice_eo_17957213|Jen estas ankoraŭ la plej bona rimedo por ke ĝi ne min premegu|Jen estas ankoraŭ la plej bona rimedo por ke ĝi ne min premegu
common_voice_eo_17957214|Ŝia ŝvelinta ventro ŝin multe doloris|Ŝia ŝvelinta ventro ŝin multe doloris
common_voice_eo_17957215|Kiu amas la liton ne akiros profiton|Kiu amas la liton ne akiros profiton
common_voice_eo_17957216|Ŝatu amikon laŭ la dato de akiro|Ŝatu amikon laŭ la dato de akiro
common_voice_eo_17957217|Sed por ke vi ripozu|Sed por ke vi ripozu
common_voice_eo_17957218|Li ne povis doni pli saĝan konsilon|Li ne povis doni pli saĝan konsilon
common_voice_eo_17957219|Ŝia sinjorina Moŝto estas servita|Ŝia sinjorina Moŝto estas servita
common_voice_eo_17957220|Per mano ŝi faris signon al la junulo por ke li supreniru|Per mano ŝi faris signon al la junulo por ke li supreniru
common_voice_eo_17957221|Fradeko eksaltegis malantaŭen|Fradeko eksaltegis malantaŭen
common_voice_eo_17957227|Per lango flatas per mano batas|Per lango flatas per mano batas
common_voice_eo_17957228|Sed tiuj paroloj ne estis senfruktaj|Sed tiuj paroloj ne estis senfruktaj
common_voice_eo_17957229|Fradeko tre kvieta kontraŭe daŭrigis trankvile sian senvestigon|Fradeko tre kvieta kontraŭe daŭrigis trankvile sian senvestigon
common_voice_eo_17957230|La servistino eliris|La servistino eliris
common_voice_eo_17957231|Mi esperas ke vi trinkos kaftason kun ni|Mi esperas ke vi trinkos kaftason kun ni
common_voice_eo_17957242|Momente ili ĉesis kaj poste pli forte rekomencis|Momente ili ĉesis kaj poste pli forte rekomencis
common_voice_eo_17957243|Du ekbriloj de fulmo trakuris tra la malluma ĉielo|Du ekbriloj de fulmo trakuris tra la malluma ĉielo
common_voice_eo_17957244|Kiu pli frue venas pli bonan lokon prenas|Kiu pli frue venas pli bonan lokon prenas
common_voice_eo_17957245|Celi anseron trafi aeron|Celi anseron trafi aeron
common_voice_eo_17957246|Inter la blinduloj reĝas la strabuloj|Inter la blinduloj reĝas la strabuloj
common_voice_eo_17957247|Kio do okazis|Kio do okazis
common_voice_eo_17957248|Tiuj vortoj kviete elparolitaj impresis Sedilon|Tiuj vortoj kviete elparolitaj impresis Sedilon
common_voice_eo_17957249|Post kvin minutoj estos la dua li murmuris|Post kvin minutoj estos la dua li murmuris
common_voice_eo_17957250|Tiam Petro estas vere la infano kiun mi metis en viajn brakojn|Tiam Petro estas vere la infano kiun mi metis en viajn brakojn
common_voice_eo_17957251|Mi havas centon da pomoj|Mi havas centon da pomoj
common_voice_eo_17957297|Kio mem ne venas li per la dentoj ĝin prenas|Kio mem ne venas li per la dentoj ĝin prenas
common_voice_eo_17957298|Laboro donas bonstaton mallaboro malsaton|Laboro donas bonstaton mallaboro malsaton
common_voice_eo_17957299|Efektive ĉu tia ĝentilaĵo povis havi ian signifon|Efektive ĉu tia ĝentilaĵo povis havi ian signifon
common_voice_eo_17957300|Ni ekzamenu la fariĝojn|Ni ekzamenu la fariĝojn
common_voice_eo_17957301|De plendo kaj ploro ne foriĝas doloro|De plendo kaj ploro ne foriĝas doloro
common_voice_eo_17957302|Leviĝu kun la suno edziĝu dum juna|Leviĝu kun la suno edziĝu dum juna
common_voice_eo_17957303|Pli valoras vinagro donacita ol vino aĉetita|Pli valoras vinagro donacita ol vino aĉetita
common_voice_eo_17957304|Fervoja oficisto malfermis la pordojn de l atendejo|Fervoja oficisto malfermis la pordojn de l atendejo
common_voice_eo_17957305|Pli kara estas kapo ol ĉapo|Pli kara estas kapo ol ĉapo
common_voice_eo_17957306|Senlaboreco dormon alportas|Senlaboreco dormon alportas
common_voice_eo_17957307|Al grandaj sinjoroj grandaj honoroj|Al grandaj sinjoroj grandaj honoroj
common_voice_eo_17957308|Ludi ventobatadon|Ludi ventobatadon
common_voice_eo_17957309|La geedziĝo okazis|La geedziĝo okazis
common_voice_eo_17957310|Estis neeble iri pli malproksimen|Estis neeble iri pli malproksimen
common_voice_eo_17957311|Petro kornojn tenas Paŭlo lakton prenas|Petro kornojn tenas Paŭlo lakton prenas
common_voice_eo_17960486|La magistrato lasis paroli Fernandon kaj ne penis lin interrompi|La magistrato lasis paroli Fernandon kaj ne penis lin interrompi
common_voice_eo_17960487|Subite la bankiero kunplektis la manojn|Subite la bankiero kunplektis la manojn
common_voice_eo_17960488|Eble ni ilin renkontos|Eble ni ilin renkontos
common_voice_eo_17960489|Estu tre saĝa|Estu tre saĝa
common_voice_eo_17960490|Homo esperas morto aperas|Homo esperas morto aperas
common_voice_eo_17960491|Mi sentis al lia patrino tian adoradon|Mi sentis al lia patrino tian adoradon
common_voice_eo_17960492|Vere li estas tre forta knabego|Vere li estas tre forta knabego
common_voice_eo_17960493|En bona ordo tra la pordo|En bona ordo tra la pordo
common_voice_eo_17960494|Li ŝtelas de najbaro por doni al altaro|Li ŝtelas de najbaro por doni al altaro
common_voice_eo_17960495|Li ne havas kapon de ministro|Li ne havas kapon de ministro
common_voice_eo_17960496|Lia kolero longe daŭris|Lia kolero longe daŭris
common_voice_eo_17960497|La manĝota fiŝo estas ankoraŭ en la rivero|La manĝota fiŝo estas ankoraŭ en la rivero
common_voice_eo_17960498|Fernando ekridetis|Fernando ekridetis
common_voice_eo_17960499|Ĉu li ne havas sian cerbon malordigita|Ĉu li ne havas sian cerbon malordigita
common_voice_eo_17960500|Ni ne respondu|Ni ne respondu
common_voice_eo_17960501|Sata malsatan ne povas kompreni|Sata malsatan ne povas kompreni
common_voice_eo_17960502|Je la sepa Maziero alvenis sola|Je la sepa Maziero alvenis sola
common_voice_eo_17960503|Vivi per sistemo de el mano al buŝo|Vivi per sistemo de el mano al buŝo
common_voice_eo_17960504|Ni estus kulpigindaj se ni trompus la konfidon kiun li montras|Ni estus kulpigindaj se ni trompus la konfidon kiun li montras
common_voice_eo_17960505|Do la forpelita aminduminto redonos la vivon al la perfida virino|Do la forpelita aminduminto redonos la vivon al la perfida virino
common_voice_eo_17960506|Fabeloj por infanoj|Fabeloj por infanoj
common_voice_eo_17960507|Ĉu estis ŝia amanto aŭ nekonatulo la viro kiu mortigis Sedilon|Ĉu estis ŝia amanto aŭ nekonatulo la viro kiu mortigis Sedilon
common_voice_eo_17960508|Al koro penetro per okula fenestro|Al koro penetro per okula fenestro
common_voice_eo_17960509|Ni estas homoj|Ni estas homoj
common_voice_eo_17960510|Doni ovon por ricevi bovon|Doni ovon por ricevi bovon
common_voice_eo_17960511|Pelu mizeron tra l pordo ĝi revenos tra l fenestro|Pelu mizeron tra l pordo ĝi revenos tra l fenestro
common_voice_eo_17960512|Sed estas afero kiun vi devas koni neniam mi edziĝos|Sed estas afero kiun vi devas koni neniam mi edziĝos
common_voice_eo_17960513|La alia tiu kiu estas trikvarone plena estos por mi|La alia tiu kiu estas trikvarone plena estos por mi
common_voice_eo_17960514|Tiam mi ĉeestos ĉar mi lin retrovos ĉar mi volas ke tio okazu|Tiam mi ĉeestos ĉar mi lin retrovos ĉar mi volas ke tio okazu
common_voice_eo_17960515|Kaj li refalis en sian mutecon|Kaj li refalis en sian mutecon
common_voice_eo_17960587|Vi varmigos serpenton ĝi al vi enpikos la denton|Vi varmigos serpenton ĝi al vi enpikos la denton
common_voice_eo_17960588|La Fradeko kiun ni konas estas la sama homo kiel Fernando|La Fradeko kiun ni konas estas la sama homo kiel Fernando
common_voice_eo_17960589|Pli facile estas regi ol agi|Pli facile estas regi ol agi
common_voice_eo_17960590|Ne ĉio batas kio tondras|Ne ĉio batas kio tondras
common_voice_eo_17960591|Ili ne volis|Ili ne volis
common_voice_eo_17960782|Vi estas krimulo|Vi estas krimulo
common_voice_eo_17960783|Vivis puninde mortis ridinde|Vivis puninde mortis ridinde
common_voice_eo_17960784|Tio ŝajnas al mi kredebla|Tio ŝajnas al mi kredebla
common_voice_eo_17960785|Iru for|Iru for
common_voice_eo_17960786|Ĝi estas por mi volapukaĵo|Ĝi estas por mi volapukaĵo
common_voice_eo_17960787|Kaj mia onklino|Kaj mia onklino
common_voice_eo_17960788|Longe ĉerpas la kruĉo ĝis ĝi fine rompiĝas|Longe ĉerpas la kruĉo ĝis ĝi fine rompiĝas
common_voice_eo_17960789|Ĉu al Herbeno vi aludas|Ĉu al Herbeno vi aludas
common_voice_eo_17960790|Flugema kiel vento|Flugema kiel vento
common_voice_eo_17960791|Eĉ malgranda muŝo ne estas sen buŝo|Eĉ malgranda muŝo ne estas sen buŝo
common_voice_eo_17961459|Efektive la lokomotivo fajfis|Efektive la lokomotivo fajfis
common_voice_eo_17961460|Certe mi amas kaj estimas mian baptopatron per miaj tutaj fortoj|Certe mi amas kaj estimas mian baptopatron per miaj tutaj fortoj
common_voice_eo_17961461|Jes kaj la plej senhonta cinikismo|Jes kaj la plej senhonta cinikismo
common_voice_eo_17961462|Ekzameni ne devigas preni|Ekzameni ne devigas preni
common_voice_eo_17961463|Inter kornikoj ne konvenas predikoj|Inter kornikoj ne konvenas predikoj
common_voice_eo_17970655|Mi estas la edzino de mia edzo ĉu vere|Mi estas la edzino de mia edzo ĉu vere
common_voice_eo_17970656|Li salutas profunde kaj mordas hunde|Li salutas profunde kaj mordas hunde
common_voice_eo_17970657|Ni forgesas averton ni memoras la sperton|Ni forgesas averton ni memoras la sperton
common_voice_eo_17970658|Ĝin suĉigu por ke ĝi ne ĝenu nin post kelke da tempo|Ĝin suĉigu por ke ĝi ne ĝenu nin post kelke da tempo
